publisher	journal	issn	role	editor	affiliation	url	date
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Paolo  Caffarra	Department of Medicine and Surgery, University of Parma; Parma, Italy	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Huaibin  Cai	National Institute on Aging, National Institutes of Health (NIH); Bethesda, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Andrea  Calvo	University of Turin; Turin, Italy	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Antonio  Camins	University of Barcelona; Barcelona, Spain	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Sabina - Capellari	University of Bologna; Bologna, Italy	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Gloria Patricia  Cardona Gomez	University of Antioquia; Medellín, Colombia	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Gemma  Casadesus	Kent State University; Kent, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Ramon  Casanova	Wake Forest School of Medicine; Winston-Salem, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Raymond Chuen-Chung  Chang	The University of Hong Kong; Pokfulam, Hong Kong, SAR China	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Christiane  CHARRIAUT-MARLANGUE	Institut National de la Santé et de la Recherche Médicale (INSERM); Paris, France	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Shu G Chen	Case Western Reserve University; Cleveland, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Kewei  Chen	Banner Alzheimer’s Institute; Phoenix, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Sylvie  Claeysen	Institut National de la Santé et de la Recherche Médicale (INSERM); Paris, France	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Brian C Clark	Ohio Musculoskeletal and Neurological Institute, Heritage College of Osteopathic Medicine, Ohio University; Athens, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Agata  Copani	University of Catania; Catania, Italy	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Carsten  Culmsee	University of Marburg; Marburg, Germany	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Nilton  Custodio	Peruvian Institute of Neurosciences (IPN); Lince, Peru	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Taher  Darreh-Shori	Karolinska Institutet (KI); Solna, Sweden	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Jean Maurice Delabar	Centre National de la Recherche Scientifique (CNRS); Paris, France	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Paula  Desplats	University of California, San Diego; San Diego, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Michele  Dileone	Hospital Virgen del Puerto; Plasencia, Spain	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	John F Disterhoft	Northwestern University; Evanston, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Praticò  Domenico	Temple University; Philadelphia, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Ana I Duarte	Centre for Neuroscience and Cell Biology, University of Coimbra; Coimbra, Portugal	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Anne  Eckert	University Psychiatric Clinic Basel; Basel, Switzerland	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Kristina  Endres	Johannes Gutenberg University Mainz; Mainz, Germany	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Eszter  Farkas	University of Szeged; Szeged, Hungary	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Gianluigi  Forloni	Mario Negri Pharmacological Research Institute (IRCCS); Milano, Italy	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Silvia  Fossati	Lewis Katz School of Medicine, Temple University; Philadelphia, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Thomas C Foster	University of Florida; Gainesville, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Philip P. Foster	Department of Medicine, Baylor College of Medicine; Houston, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Vadim  Fraifeld	Ben-Gurion University of the Negev; Beersheba, Israel	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Thomas  Freret	Université de Caen Normandie; Caen, France	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Hakuei  Fujiyama	Murdoch University; Perth, Australia	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Tamas  Fulop	Université de Sherbrooke; Sherbrooke, Canada	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Katsutoshi  Furukawa	Tohoku University; Aoba-ku, Sendai, Japan	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Guido  Gainotti	Agostino Gemelli University Polyclinic (IRCCS); Rome, Italy	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
