editor	role	affiliation	journal	issn	publisher	url	date	orcid
Andrea Morrison	Editorial Board	Bureau of Epidemiology Florida Department of Health Tallahassee, FL, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Eric C. Mossel	Editorial Board	Division of Vector-Borne Diseases Centers for Disease Control and Prevention Fort Collins, CO, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Jorge Motta	Editorial Board	Instituto Conmemorativo Gorgas de Estudios de la Salud Panama City, Panama	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Ana M. Moura-da-Silva	Editorial Board	Instituto Butantan São Paulo, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Kosta Y. Mumcuoglu	Editorial Board	Hadassah Medical School Hebrew University Jerusalem, Israel	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Claudia Munoz-Zanzi	Editorial Board	Division of Epidemiology, School of Public Health University of Minnesota Minneapolis, MN, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Grace Murilla	Editorial Board	KARI-Trypanosomiasis Res Centre Nairobi, Kenya	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Kristy O. Murray	Editorial Board	Baylor College of Medicine Houston, TX, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Francis Mutuku	Editorial Board	Environmental Studies DVBNTD/CWRU/Emory University Diani, Kenya	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Mathieu Nacher	Editorial Board	Cayenne Hospital, and University of French Guiana Cayenne, French Guiana	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Joseph Mathu Ndung'u	Editorial Board	Foundation for Innovative New Diagnostics (FIND) Cointrin, Switzerland	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Vasantha Kumari Neela	Editorial Board	Department of Medical Microbiology and Parasitology Universiti Putra Malaysia Serdang, Malaysia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Susana Vaz Nery	Editorial Board	Kirby Institute University of New South Wales Kensington, Australia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Jeremiah M. Ngondi	Editorial Board	University of Cambridge Cambridge, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Alessandra Nicoletti	Editorial Board	Department G.F. Ingrassia Section of Neurosciences University of Catania Catania, Italy	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Fabiano Oliveira	Editorial Board	NIAID, Laboratory of Malaria and Vector Research National Institutes of Health Rockville, MD, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Pedro L. Oliveira	Editorial Board	Instituto de Bioquímica Médica Leopoldo de Meis  Universidade Federal do Rio de Janeiro Rio de Janeiro, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Gordana Panic	Editorial Board	School of Human Development and Health, Faculty of Medicine University of Southampton Southampton, United Kingdom	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Daniel M. Parker	Editorial Board	Assistant Professor, Public Health  University of California, Irvine Irvine, CA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Arunasalam Pathmeswaran	Editorial Board	Department of Public Health University of Kelaniya Colombo, Sri Lanka	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Christine A. Petersen	Editorial Board	Epidemiology University of Iowa Iowa City, IA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
A. Townsend Peterson	Editorial Board	Biodiversity Institute University of Kansas Lawrence, KS, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Albert Picado	Editorial Board	Public Health Barcelona Centre for International Health Research (CRESIB) Barcelona, Spain	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Michael P. Pollastri	Editorial Board	Department of Chemistry and Chemical Biology Northeastern University Boston, MA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Husain Poonawala	Editorial Board	Lowell General Hospital Lowell, MA, USA and Institute of Public Health Bangalore, India	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
John Antony Jude Prakash	Editorial Board	Christian Medical College Vellore, Tamil Nadu, India	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Roger K. Prichard	Editorial Board	McGill University Montreal, Canada	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Sima Rafati	Editorial Board	Molecular Immunology and Vaccine Research Laboratory Pasteur Institute of Iran Tehran, Iran	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Senaka Rajapakse	Editorial Board	Faculty of Medicine University of Colombo Colombo, Sri Lanka	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Alberto Novaes Ramos Jr.	Editorial Board	School of Medicine Federal University of Ceara Fortaleza, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Jayne Raper	Editorial Board	New York University School of Medicine New York, NY, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Jason L. Rasgon	Editorial Board	Department of Entomology The Pennsylvania State University University Park, PA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Ramesh Ratnappan	Editorial Board	Intermountain Precision Genomics St. George, UT, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Simon Rayner	Editorial Board	Department of Medical Genetics Oslo University Hospital and The University of Oslo Oslo, Norway	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
João Luís Reis-Cunha	Editorial Board	UFMG Pampulha, Belo Horizonte, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Jose Reck	Editorial Board	Instituto de Pesquisas Veterinarias Desiderio Finamor (IPVDF) Eldorado do Sul, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Richard Reithinger	Editorial Board	Global Health Division RTI International Washington DC, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Guilherme S. Ribeiro	Editorial Board	Instituto de Saúde Coletiva, Universidade Federal da Bahia Fundação Oswaldo Cruz, Ministério da Saúde Salvador, Bahia, Brasil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
José M. C. Ribeiro	Editorial Board	Laboratory of Malaria and Vector Research National Institute of Allergy and Infectious Diseases Rockville, MD, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Jessica N. Ricaldi	Editorial Board	Alexander von Humboldt Institute of Tropical Medicine Universidad Peruana Cayetano Heredia Lima, Peru	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Allen L. Richards	Editorial Board	Department of Preventive Medicine and Biostatistics Uniformed Services University of the Health Sciences Bethesda, Maryland	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Anne W. Rimoin	Editorial Board	Epidemiology UCLA Fielding School of Public Health Los Angeles, CA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Gabriel Rinaldi	Editorial Board	Wellcome Sanger Institute Wellcome Genome Campus Hinxton, Cambridgeshire, United Kingdom	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Isabel Rodriguez-Barraquer	Editorial Board	Division of HIV, Infectious Diseases and Global Medicine University of California, San Francisco San Francisco, CA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Katharina Röltgen	Editorial Board	Stanford University School of Medicine Stanford, CA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Winsley Rose	Editorial Board	Christian Medical College Vellore, Tamil Nadu, India	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Syamal Roy	Editorial Board	National Institute of Pharmaceutical Education &amp; Research Kolkata, India	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Matthew Brian Rogers	Editorial Board	University of Pittsburgh Pittsburgh, PA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Mellisa Roskosky	Editorial Board	Bloomberg School of Public Health Johns Hopkins University Baltimore, MD, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Alan L. Rothman	Editorial Board	University of Massachusetts Medical School Worcester, MA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Reza Salavati	Editorial Board	McGill University Montreal, Canada	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Claudio Guedes Salgado	Editorial Board	Institute of Biological Sciences Pará Federal University Pará State, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Elda E. Sánchez	Editorial Board	Texas A&amp;M University Kingsville, TX, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Mauro N Sanchez	Editorial Board	University of Brasilia School of Medicine Tropical Medicine Center Brasilia, DF, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Rosemary C. Sang	Editorial Board	Centre for Virus Research Nairobi, Kenya	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Krithivasan Sankaranarayanan	Editorial Board	Department of Microbiology and Plant Biology University of Oklahoma Norman, OK, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Helton da Costa Santiago	Editorial Board	George Washington School of Medicine Washington DC, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Marcelo L. Santoro	Editorial Board	Instituto Butantan São Paulo-SP, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
José Ignacio Santos Preciado	Editorial Board	Hospital Infantil de Mexico Mexico City, Mexico	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Henk D. F. H. Schallig	Editorial Board	KIT Biomedical Research-Parasitology Koninklijk Instituut voor de Tropen [KIT] / Royal Tropical Institute Amsterdam, Netherlands	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Gabriele Schönian	Editorial Board	Microbiology and Hygiene Charité University Medicine Berlin Berlin, Germany	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Tony Schountz	Editorial Board	Microbiology, Immunology and Pathology Colorado State University Fort Collins, CO, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
W. Evan Secor*	Editorial Board	Division of Parasitic Diseases and Malaria Centers for Disease Control and Prevention Atlanta, GA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Angamuthu Selvapandiyan 	Editorial Board	JH Institute of Molecular Medicine, SIST Center for Translational and Clinical Research SCLS, Jamia Hamdard  New Delhi, India	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Abiola Senok	Editorial Board	Mohammed Bin Rashid University of Medicine and Health Sciences Dubai, United Arab Emirates	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Tiago D. Serafim	Editorial Board	National Insitutes of Health Rockville, MD, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Edmund Y. W. Seto	Editorial Board	University of California, Berkeley Berkeley, CA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Donald S. Shepard	Editorial Board	Heller School for Social Policy and Management Brandeis University Waltham, MA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Gary L. Simon	Editorial Board	The George Washington University Washington DC, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Andrew Singer	Editorial Board	UK Centre for Ecology &amp; Hydrology Lancaster, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Sarman Singh	Editorial Board	All India Institute of Medical Sciences Bhopal, India	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Michael J. Smout	Editorial Board	James Cook University The Australian Institute of Tropical Health and Medicine Cairns, QLD, Australia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Susanne H Sokolow	Editorial Board	Woods Institute for the Environment Stanford University and Marine Science Institute University of California Santa Barbara Santa Barbara, CA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Philippe Solano	Editorial Board	CIRDES/IRD UMR 177 IRD-CIRAD Bobo-Dioulasso, Burkina Faso	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Javier Sotillo 	Editorial Board	Parasitology Reference and Research Laboratory National Center for Microbiology Health Institute Carlos III (ISCIII) Madrid, Spain 	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Sabine Specht	Editorial Board	Institute for Medical Microbiology, Immunology and Parasitology University Hospital of Bonn, Bonn, Germany	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Peter Steinmann	Editorial Board	Swiss Tropical and Public Health Institute Basel, Switzerland 	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Brian Stevenson	Editorial Board	University of Kentucky Lexington, KY, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Philip Stewart	Editorial Board	Laboratory of Virology National Institutes of Health Hamilton, MT, USA 	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Tim Stinear	Editorial Board	Department of Microbiology and Immunology Doherty Institute University of Melbourne Melbourne, Australia 	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Sujatha Sunil	Editorial Board	Vector Borne Disease Group International Center for Genetic Engineering and Biotechnology New Delhi, India 	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Sutas Suttiprapa	Editorial Board	Faculty of Medicine Khon Kaen University Khon Kaen, Thailand	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Yutaka Tagaya	Editorial Board	University of Maryland School of Medicine Baltimore, Maryland, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Kevin S.W. Tan	Editorial Board	Department of Microbiology and Immunology Yong Loo Lin School of Medicine National University of Singapore Singapore	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Sirikachorn Tangkawattana	Editorial Board	Faculty of Veterinary Medicine and WHO Collaborating Centre for Research and Control of Opisthorchiasis Khon Kaen University Khon Kaen, Thailand	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Graham P Taylor	Editorial Board	Infectious Disease Imperial College London London, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Fasil Tekola-Ayele	Editorial Board	NICHD National Institutes of Health Bethesda, MD, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Kamala Thriemer	Editorial Board	Menzies School of Health Research Casuarina, Australia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Kirkby Daniel Tickell	Editorial Board	University of Washington  Seattle, WA, USA 	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Renata Rosito Tonelli	Editorial Board	Department of Pharmaceutical Sciences Federal University of São Paulo São Paulo, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Paul Torgerson	Editorial Board	Section of Epidemiology Vetsuisse Faculty University of Zürich Zürich, Switzerland	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Yara M. Traub-Csekö	Editorial Board	Laboratório de Biologia Molecular de Parasitas e Vetores, Instituto Oswaldo Cruz  Fiocruz, Rio de Janeiro, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Christian Tschudi	Editorial Board	Yale School of Public Health New Haven, CT, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Nikos Vasilakis	Editorial Board	Department of Pathology University of Texas Medical Branch Galveston, TX, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Martin Walker	Editorial Board	Pathobiology and Population Sciences Royal Veterinary College London, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Ran Wang	Editorial Board	National Center for Children’s Health, China Capital Medical University, Beijing Children’s Hospital Beijing Pediatric Research Institute Beijing, China	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Wei-Kung Wang	Editorial Board	<U+200B>Dept. of Tropical Medicine Medical Microbiology and Pharmacology, John A. Burns School of Medicine University of Hawaii at Manoa Honolulu, HI, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Samuel Wanji	Editorial Board	Department of Microbiology and Parasitology University of Buea Buea, Cameroon	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Alon Warburg	Editorial Board	The Kuvin Center for the Study of Tropical &amp; Infectious Diseases The Faculty of Medicine, The Hebrew University of Jerusalem Jerusalem, Israel	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Bonnie L. Webster	Editorial Board	Life Sciences Department Invertebrates Division (Parasites and Vectors) Natural History Museum London, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Joanne P. Webster	Editorial Board	Imperial College London London, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
François-Xavier Weill	Editorial Board	Department of Global Health  Institut Pasteur, Paris, France	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Daniela Weiskopf	Editorial Board	Center for Infectious Disease and Vaccine Research La Jolla Institute for Immunology La Jolla, CA, USA 	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Guilherme Werneck	Editorial Board	Departamento de Epidemiologia / Instituto de Medicina Social Universidade do Estado do Rio de Janeiro Rio de Janeiro, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Johan van Weyenbergh	Editorial Board	Department of Microbiology, Immunology and Transplantation KU Leuven Leuven, Belgium	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Maya Williams	Editorial Board	Virology U.S. Naval Medical Research Unit Six Lima, Peru	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Jeffrey H. Withey	Editorial Board	Department of Biochemistry, Microbiology, and Immunology Wayne State University School of Medicine Detroit, MI, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Chaoyang Xue	Editorial Board	Public Health Research Institute Rutgers University Newark, NJ, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Laith Yakob	Editorial Board	Department of Disease Control London School of Hygiene and Tropical Medicine London, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Guo-Jing Yang	Editorial Board	Department of Schistosomiasis Control Jiangsu Institute of Parasitic Diseases Wuxi, China	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Neil D. Young	Editorial Board	The University of Melbourne Melbourne, Australia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Dario S. Zamboni	Editorial Board	Department of Cell and Molecular Biology and Pathogenic Bioagents São Paulo, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Xiao-Nong Zhou*	Editorial Board	National Institute of Parasitic Diseases Chinese Center for Disease Control and Prevention Shanghai, China	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Furen Zhang	Editorial Board	Shandong Provincial Hospital for Skin Diseases &amp; Shandong Provincial Institute of Dermatology and Venereology Shandong First Medical University &amp; Shandong Academy of Medical Sciences Shandong, China	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Wenbao Zhang	Editorial Board	The First Affiliated Hospital of Xinjiang Medical University Urumqi, China	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Jakob Zinsstag	Editorial Board	Swiss Tropical and Public Health Institute Basel, Switzerland	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Kate Zinszer	Editorial Board	School of Public Health University of Montreal Montreal, Canada	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Uche Amazigo	Editorial Board	African Programme for Onchocerciasis Control The World Health Organization Ouagadougou, Burkina Faso	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Simon Brooker	Editorial Board	Infectious and Tropical Diseases London School of Hygiene and Tropical Medicine London, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Daniel G. Colley	Editorial Board	University of Georgia Athens, GA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Rebekah J. Crockett Kading*	Editorial Board	Division of Vector–Borne and Infectious Diseases, Arbovirus Diseases Branch Centers for Disease Control and Prevention Fort Collins, CO, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Pierre Druilhe	Editorial Board	Institut Pasteur Paris, France	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Richard Feachem	Editorial Board	The Global Fund to Fight AIDS, Tuberculosis, and Malaria Geneva, Switzerland	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Alan Fenwick	Editorial Board	Imperial College London London, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Paul Fine	Editorial Board	London School of Hygiene and Tropical Medicine London, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
