publisher	journal	role	editor	affiliation	url	date
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Editorial Review Board	Rahul Dandage	School of Management(PG), MIT World Peace University, Pune	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Editorial Review Board	Ramgopal Kashyap	Amity School of Engineering & Technology, Amity University Chhattisgarh, Raipur, India	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Editorial Review Board	RISHABH ANAND	HCL TECHNOLOGIES LTD, India	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Editorial Review Board	Sovik Mukherjee	Faculty of Commerce & Management. St. Xavier's University, Kolkata. India, India	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Editorial Review Board	SYED BASHA	REVA University, India	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Editorial Review Board	Thippa Reddy Gadekallu	VIT University, India	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Editorial Review Board	Venkatesh V G	EM Normandie Business School, France	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Project Management and Productivity Assessment (IJPMPA)	Editorial Review Board	Vinit Ghosh	Goa institute of Management	https://www.igi-global.com/journal/international-journal-project-management-productivity/216984	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editor-in-Chief Emeritus	Christopher Reddick	University of Texas at San Antonio, United States	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	International Advisory Board	Nilanjan Dey	JIS University, Kolkata, India, India	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Associate Editors	Hisham Abdelsalam	Cairo University, Egypt	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Associate Editors	J. Ignacio Criado	Universidad Autónoma de Madrid, Spain	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Associate Editors	Laura Alcaide-Muñoz	University of Granada, Spain	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Associate Editors	Leonidas Anthopoulos	University of Thessaly, Greece, Greece	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Associate Editors	Lindy Lou West	Griffith University, Australia	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Associate Editors	Saqib Saeed	Imam Abdulrahman Bin Faisal University, Saudi Arabia	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Associate Editors	Vishanth Weerakkody	University of Bradford, United Kingdom	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Associate Editors	Yu-Che Chen	Northern Illinois University, United States	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editorial Review Board	Adegboyega Ojo	National University of Ireland, Ireland	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editorial Review Board	Akemi Chatfield	University of Wollongong, Australia	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editorial Review Board	Albert Meijer	Ultrecht School of Governance, Netherlands	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editorial Review Board	Alois Paulin	Siements (Vienna, Austria), Austria	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editorial Review Board	Andrea Kavanaugh	Virginia Tech, United States	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editorial Review Board	Anna Ni	Cal State San Bernardino, United States	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editorial Review Board	Aroon Manoharan	University of Massachusetts Boston, United States	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editorial Review Board	Charlene Roach	The University of The West Indies, Trinidad And Tobago	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editorial Review Board	Charles Hinnant	Florida State University, United States	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editorial Review Board	Cristina Alcaide Muñoz	Spain	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editorial Review Board	Dimitris Gouscos	University of Athens, Greece	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editorial Review Board	Emad Abu-Shanab	Qatar University, Qatar	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editorial Review Board	Erwin Alampay	University of the Philippines, Philippines	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
IGI Global	International Journal of Public Administration in the Digital Age (IJPADA)	Editorial Review Board	F. Dianne Lux Wigand	University of Arkansas at Little Rock, United States	https://www.igi-global.com/journal/international-journal-public-administration-digital/70583	2022-01-04
