publisher	journal	role	editor	affiliation	url	date
BioMedCentral	Advances in Rheumatology	NA	Sergio Candido Kowalsky	Federal University of Paraná, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Iêda Maria Magalhães Laurindo	Nove de Julho University, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Roger Abramino Levy	GlaxoSmithKline, USA	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	José Eduardo Martinez	Pontifical Catholic University of Sao Paulo, Sorocaba Campus, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Manuel Martínez-Lavín	National Institute of Cardiology Ignacio Chavez, Mexico	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Marco Matucci-Cerinic	University of Florence, Italy	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Iain McInnes	University of Glasgow, UK	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Lícia Maria Henrique da Mota	University of Brasília, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Jamil Natour	Federal University of São Paulo, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Eduardo Ferreira Borba Neto	University of São Paulo, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Sandra Gofinet Pasoto	University of São Paulo, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Ivânio Alves Pereira	Federal University of Santa Catarina, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Rosa Maria Rodrigues Pereira	University of São Paulo, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Geraldo da Rocha Castelar Pinheiro	Rio de Janeiro State University, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Francisco Airton Castro Rocha	Federal University of Ceará, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Percival Degrava Sampaio-Barros	University of São Paulo, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Emília Inoue Sato	Federal University of São Paulo, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Ricardo Cervera Segura	Hospital Clinic Barcelona, Spain	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Samuel Katsuyuki Shinjo	University of São Paulo, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Yehuda Shoenfeld	Chaim Sheba Medical Center, Israel	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Clóvis Artur Almeida da Silva	Federal University of São Paulo, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Alexandre Wagner S Souza	Federal University of São Paulo, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Vera Lúcia Szejnfeld	Federal University of São Paulo, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Maria Teresa Terreri	Federal University of São Paulo, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	George C. Tsokos	Harvard Medical School, USA	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Richard J. Wakefield	University of Leeds, UK	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Rheumatology	NA	Cristiano Augusto de Freitas Zerbini	Hospital Sírio-Libanês, Brazil	https://advancesinrheumatology.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Gabriel Reedy	King's College London, UK	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Debra Nestel	Monash University, Australia	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Victoria Brazil, 	Bond University, Australia	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Ryan Brydges	University of Toronto, Canada	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Peter Dieckmann	"c(""Copenhagen Academy for Medical Education and Simulation,"", "" Denmark "")"	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Guillaume Alinier	Hamad Medical Corporation Ambulance Service, Qatar, University of Hertfordshire, UK and Northumbria University, UK	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Walter Eppich	Northwestern University, USA	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Libera Fresiello	Katholieke Universiteit Leuven, Belgium	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Michelle Kelly, 	Curtin University, Australia	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Michaela Kolbe	ETH Zurich, Switzerland	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Stuart Marshall	Monash University, Australia	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Nancy McNaughton	University of Toronto, Canada	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Paul O'Connor	, National University of Galway, Ireland	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Serkan Toy	Johns Hopkins University School of Medicine, USA	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	NA	character(0)	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Vanda Abi Raad	LAU Gilbert and Rose-Marie Chagoury School of Medicine, Lebanon	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Soledad Armijo Rivera	Universidad del Desarrollo, Chile	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Alexis Battista	Uniformed Services University of the Health Sciences, USA	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Dylan Bould	University of Ottawa, Canada	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Pin-Tarng Chen	Taipei Veterans General Hospital, Taiwan	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Cynthia Foronda	University of Miami, USA	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Juan Manuel Fraga Sastrias	Asesores en Emergencias / SimMx, Mexico	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Ashley Franklin	Texas Christian University, USA	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Gregory Gilbert, 	Learning Sciences, Adtalem Global Education, USA and Ross University School of Medicine, Dominica	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Suzanne Gough	Bond University, Australia	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Sissel Eikeland Husebø	University of Stavanger, Norway	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Alireza Jalali	University of Ottawa, Canada	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Jean S Ker	University of Dundee, UK	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Hani Lababidi	King Fahad Medical City Hospital, Saudi Arabia	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Ralph Mackinnon	"c(""Royal"", ""Manchester Children's Hospital, UK"")"	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Dinker Pai	Mahatma Gandhi Medical College &amp; Research Institute, India	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Yoon Soo Park	University of Illinois, USA	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Jan Schmutz	Northwestern University, USA	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Rana Sharara-Chami	American University of Beirut Medical Center, Lebanon	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Demian Szyld	Centre for Medical Simulation, Boston, USA	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Walter Tavares	University of Toronto, Canada	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Anna Vnuk	Flinders University, Australia	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Brett Williams	Monash University, Australia	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Dong (Roman) Xu	Sun Yat-sen University Global Health Institute, China	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Abdulaziz Boker	King Abdulaziz University, Saudi Arabia	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Parvati Dev	Stanford University School of Medicine, USA	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Rachel Ellaway	, University of Calgary, Canada	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	David Grant	University of Bristol, UK	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Erik Hollnagel	University of Southern Denmark, Denmark	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Roger Kneebone	, Imperial College London, UK	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Ralf Krage	VU University Medical Center Amsterdam, Netherlands	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	William McGaghie	, Northwestern University, USA	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Jan-Joost Rethans	Maastricht University, Netherlands	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Augusto Scalabrini-Neto	, University of Sao Paulo, Brazil	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Antoine Tesniere	Cochin Hospital, France	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Advances in Simulation	NA	Patrick Van Gele	Haute Ecole de Santé Vaud, Switzerland	https://advancesinsimulation.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Agriculture & Food Security	NA	NA	character(0)	https://agricultureandfoodsecurity.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Agriculture & Food Security	NA	Fabio Santeramo	University of Foggia, Italy	https://agricultureandfoodsecurity.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Agriculture & Food Security	NA	NA	character(0)	https://agricultureandfoodsecurity.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Agriculture & Food Security	NA	Raghavendra Bhatta	ICAR-National Institute of Animal Nutrition and Physiology, India	https://agricultureandfoodsecurity.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Agriculture & Food Security	NA	Johann Kirsten	University of Pretoria, South Africa	https://agricultureandfoodsecurity.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Agriculture & Food Security	NA	NA	character(0)	https://agricultureandfoodsecurity.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Agriculture & Food Security	NA	Arie Altman	, The Hebrew University of Jerusalem, Israel	https://agricultureandfoodsecurity.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Agriculture & Food Security	NA	Klaus Ammann	character(0)	https://agricultureandfoodsecurity.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Agriculture & Food Security	NA	Titus Awokuse	character(0)	https://agricultureandfoodsecurity.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Agriculture & Food Security	NA	Oluwafemi Ayodeji Adebo	character(0)	https://agricultureandfoodsecurity.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Agriculture & Food Security	NA	Martina Bozzola	character(0)	https://agricultureandfoodsecurity.biomedcentral.com/about/editorial-board	2022-01-20
