publisher	journal	issn	role	editor	affiliation	url	date
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Marinella Scarpante	Professor,Department of Design and Interior Architecture,Italy.  	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Igor Klepikov	Lead Pediatric Surgeon,Dana Childrens Hospital,Sourasky Medical Center,USA. 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Sangeeta Singg	Professor,Department of Psychology, Angelo State University, USA. 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Dominic Adam Worku	Medial doctor at University Hospital of Wales,UK 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Tarik Kivrak	Professor,Department of Cardiology, Firat University Hospital,Turkey. 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Vural Fidan	Professor,Department of Otorhinolaryngology,Yunus Emre Gov Hosp,Turkey. 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Fazly Yanyk	Professor, Department of Thoracic Surgery,Trakya University, Turkey. 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Vladimir A. Shchurov	Professor,Department of correction of deformities of limb lengthening,Russian scientific center,Russia 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Silvia Bartollino	Researcher, Department of Medicine and Health Sciences, University of Molise,Italy. 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Filip Nina	Professor,Department of Biochemistry,University of Medicine and Pharmacy,Romania 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Joao Eustaquio Antunes	Professor, Department of Chemistry,Federal University of Ouro Preto,brazil. 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Henrique Mansur Gonçalves	Profssor, Department of Medicine,Federal University of the State of Rio de Janeiro, Rio de Janeiro,Brazil. 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
