publisher	journal	issn	role	editor	affiliation	url	date
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Erich Baker	School of Engineering and Computer Science Baylor University, USA	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Giancarlo Castellano	Bioinformatician, Hospital Clinic of Barcelona, Spain	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Massoud Kaykhaii	NA	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Amandio Vieira	Biomedical Physiology and Kinesiology Simon Fraser University, Canada	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Mogens Fenger	Department of Clinical BiochemistryUniversity of Copenhagen, Denmark	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Janez Mavri	Laboratory for Biocomputing and Bioinformatics National Institute of Chemistry, Slovenia	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Gourish M. Naik	NA	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Archives of Clinical Pathology	NA	Editorial Board	Leonard I Boral, PhD	Department of Pathology and Laboratory MedicineUniversity of Kentucky Medical Center, USA	https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php	2022-01-28
SciTechnol	Archives of Clinical Pathology	NA	Editorial Board	Monica T Garcia-Buitrago, MD	Department of PathologyUniversity of Miami, USA	https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php	2022-01-28
SciTechnol	Archives of Clinical Pathology	NA	Editorial Board	Mony Fraer, PhD	Department of Internal MedicineUniversity of Iowa Hospitals & Clinics, USA	https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php	2022-01-28
SciTechnol	Archives of Clinical Pathology	NA	Editorial Board	Sergey V Brodsky, PhD	Department of PathologyOhio State University, USA	https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php	2022-01-28
SciTechnol	Archives of Clinical Pathology	NA	Editorial Board	Merce Jorda, PhD	Department of PathologyUniversity of Miami, USA	https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php	2022-01-28
SciTechnol	Archives of Clinical Pathology	NA	Editorial Board	Yan Peng, PhD	Department of PathologyUT Southwestern Medical Center, USA	https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php	2022-01-28
SciTechnol	Archives of Clinical Pathology	NA	Editorial Board	Jianhua Luo, PhD	Department of PathologyUniversity of Pittsburgh, USA	https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php	2022-01-28
SciTechnol	Archives of Clinical Pathology	NA	Editorial Board	Qing C Chen, PhD	Feinberg School of Medicine Northwestern University, USA	https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php	2022-01-28
SciTechnol	Archives of Clinical Pathology	NA	Editorial Board	Lucia Pirisi-Creek, PhD	Department of Pathology, Microbiology and Immunology University of South Carolina, USA	https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php	2022-01-28
SciTechnol	Archives of Clinical Pathology	NA	Editorial Board	Jay Kalra, PhD	Department of Pathology and Laboratory MedicineUniversity of Saskatchewan, Canada	https://www.scitechnol.com/editorialboard-archives-clinical-pathology.php	2022-01-28
SciTechnol	Archives of Medical Biotechnology	NA	Editorial Board	Naj Sharif, PhD	Executive Director, R&D, Santen Inc., CA USA	https://www.scitechnol.com/editorialboard-medical-biotechnology.php	2022-01-28
